SectionID,Year,Semester
1498,2022,Summer
1499,2011,Fall
1500,2006,Fall
1501,2010,Spring
1502,2000,Summer
1503,2007,Summer
1504,2017,Summer
1505,2002,Spring
1506,2005,Summer
1507,2012,Fall
1508,2012,Summer
1509,2021,Spring
1510,2003,Fall
1511,2009,Spring
1512,2000,Fall
1513,2010,Summer
1514,2014,Fall
1515,2007,Fall
1516,2003,Fall
1517,2018,Fall
1518,2005,Summer
1519,2006,Summer
1520,2003,Spring
1521,2006,Fall
1522,2001,Spring
1523,2010,Summer
1524,2017,Spring
1525,2015,Spring
1526,2007,Summer
1527,2015,Summer
1528,2014,Summer
1529,2022,Spring
1530,2002,Fall
1531,2007,Spring
1532,2015,Summer
1533,2021,Fall
1534,2003,Fall
1535,2020,Fall
1536,2000,Spring
1537,2000,Summer
1538,2012,Fall
1539,2005,Spring
1540,2002,Summer
1541,2015,Summer
1542,2016,Spring
1543,2000,Summer
1544,2022,Fall
1545,2004,Spring
1546,2015,Summer
1547,2002,Summer
1548,2012,Summer
1549,2020,Summer
1550,2009,Fall
1551,2001,Summer
1552,2002,Fall
1553,2009,Fall
1554,2000,Summer
1555,2000,Summer
1556,2011,Spring
1557,2020,Summer
1558,2014,Spring
1559,2016,Spring
1560,2013,Fall
1561,2018,Fall
1562,2013,Fall
1563,2017,Fall
1564,2001,Spring
1565,2003,Summer
1566,2021,Fall
1567,2013,Summer
1568,2007,Fall
1569,2004,Summer
1570,2010,Fall
1571,2006,Spring
1572,2011,Summer
1573,2001,Spring
1574,2007,Fall
1575,2014,Fall
1576,2022,Summer
1577,2016,Spring
1578,2021,Summer
1579,2016,Spring
1580,2020,Summer
1581,2012,Spring
1582,2012,Summer
1583,2014,Spring
1584,2015,Summer
1585,2005,Fall
1586,2006,Spring
1587,2009,Summer
1588,2022,Spring
1589,2019,Summer
1590,2021,Summer
1591,2019,Summer
1592,2017,Spring
1593,2009,Spring
1594,2007,Spring
1595,2018,Summer
1596,2014,Summer
1597,2008,Summer
1598,2019,Fall
1599,2021,Fall
1600,2004,Fall
1601,2022,Summer
1602,2021,Spring
1603,2015,Fall
1604,2000,Summer
1605,2017,Summer
1606,2000,Fall
1607,2009,Spring
1608,2008,Spring
1609,2005,Spring
1610,2015,Spring
1611,2002,Spring
1612,2013,Spring
1613,2001,Spring
1614,2010,Fall
1615,2018,Spring
1616,2020,Spring
1617,2007,Fall
1618,2003,Fall
1619,2019,Spring
1620,2017,Spring
1621,2020,Summer
1622,2006,Fall
1623,2010,Spring
1624,2007,Spring
1625,2003,Summer
1626,2014,Summer
1627,2002,Spring
1628,2011,Fall
1629,2010,Spring
1630,2019,Summer
1631,2018,Fall
1632,2010,Fall
1633,2008,Summer
1634,2009,Summer
1635,2016,Spring
1636,2009,Summer
1637,2017,Summer
1638,2019,Spring
1639,2019,Fall
1640,2016,Fall
1641,2003,Summer
1642,2008,Summer
1643,2013,Summer
1644,2020,Fall
1645,2020,Spring
1646,2015,Summer
1647,2021,Spring
1648,2013,Summer
1649,2019,Summer
1650,2016,Summer
1651,2006,Fall
1652,2008,Spring
1653,2016,Fall
1654,2001,Spring
1655,2010,Spring
1656,2005,Spring
1657,2011,Spring
1658,2019,Summer
1659,2001,Summer
1660,2021,Fall
1661,2020,Spring
1662,2022,Spring
1663,2000,Fall
1664,2002,Summer
1665,2000,Spring
1666,2002,Spring
1667,2005,Summer
1668,2022,Spring
1669,2012,Spring
1670,2009,Spring
1671,2012,Summer
1672,2017,Fall
1673,2013,Spring
1674,2003,Spring
1675,2010,Spring
1676,2001,Fall
1677,2020,Spring
1678,2018,Spring
1679,2018,Summer
1680,2014,Spring
1681,2012,Spring
1682,2016,Fall
1683,2004,Summer
1684,2016,Fall
1685,2017,Spring
1686,2005,Summer
1687,2006,Spring
1688,2019,Fall
1689,2020,Summer
1690,2019,Fall
1691,2018,Spring
1692,2003,Spring
1693,2007,Spring
1694,2018,Fall
1695,2019,Spring
1696,2008,Fall
1697,2022,Spring
1698,2002,Summer
1699,2007,Spring
1700,2007,Summer
1701,2003,Summer
1702,2010,Summer
1703,2003,Fall
1704,2016,Summer
1705,2000,Summer
1706,2011,Spring
1707,2012,Summer
1708,2016,Summer
1709,2018,Fall
1710,2019,Summer
1711,2018,Spring
1712,2007,Spring
1713,2005,Spring
1714,2004,Summer
1715,2009,Summer
1716,2020,Fall
1717,2008,Spring
1718,2015,Spring
1719,2003,Fall
1720,2004,Fall
1721,2020,Spring
1722,2010,Fall
1723,2003,Summer
1724,2021,Spring
1725,2002,Summer
1726,2015,Fall
1727,2005,Fall
1728,2007,Fall
1729,2020,Fall
1730,2013,Fall
1731,2013,Summer
1732,2019,Spring
1733,2001,Fall
1734,2002,Fall
1735,2002,Fall
1736,2002,Fall
1737,2014,Summer
1738,2005,Spring
1739,2020,Summer
1740,2001,Summer
1741,2019,Summer
1742,2018,Fall
1743,2004,Spring
1744,2017,Fall
1745,2022,Spring
1746,2004,Spring
1747,2017,Summer
1748,2001,Fall
1749,2002,Spring
1750,2005,Summer
1751,2013,Fall
1752,2011,Summer
1753,2005,Fall
1754,2017,Spring
1755,2013,Fall
1756,2004,Spring
1757,2008,Fall
1758,2007,Spring
1759,2002,Spring
1760,2020,Spring
1761,2018,Spring
1762,2020,Summer
1763,2019,Summer
1764,2007,Summer
1765,2008,Spring
1766,2000,Fall
1767,2001,Fall
1768,2012,Fall
1769,2022,Fall
1770,2004,Fall
1771,2013,Summer
1772,2021,Summer
1773,2005,Fall
1774,2011,Fall
1775,2004,Summer
1776,2003,Spring
1777,2003,Fall
1778,2019,Spring
1779,2017,Spring
1780,2018,Spring
1781,2021,Summer
1782,2012,Summer
1783,2006,Fall
1784,2010,Spring
1785,2022,Spring
1786,2022,Spring
1787,2018,Summer
1788,2019,Summer
1789,2018,Spring
1790,2017,Fall
1791,2002,Spring
1792,2000,Summer
1793,2021,Spring
1794,2020,Fall
1795,2019,Spring
1796,2020,Spring
1797,2021,Fall
1798,2012,Spring
1799,2003,Summer
1800,2016,Summer
1801,2017,Spring
1802,2012,Fall
1803,2012,Spring
1804,2000,Spring
1805,2004,Summer
1806,2007,Summer
1807,2020,Spring
1808,2004,Fall
1809,2022,Spring
1810,2003,Spring
1811,2017,Fall
1812,2019,Spring
1813,2002,Fall
1814,2003,Summer
1815,2012,Fall
1816,2001,Summer
1817,2003,Spring
1818,2016,Spring
1819,2016,Fall
1820,2015,Fall
1821,2005,Summer
1822,2022,Spring
1823,2008,Fall
1824,2000,Summer
1825,2013,Fall
1826,2022,Fall
1827,2016,Spring
1828,2003,Spring
1829,2010,Fall
1830,2009,Spring
1831,2009,Fall
1832,2003,Fall
1833,2022,Spring
1834,2011,Summer
1835,2018,Summer
1836,2018,Summer
1837,2022,Fall
1838,2013,Spring
1839,2010,Summer
1840,2000,Spring
1841,2006,Fall
1842,2021,Fall
1843,2008,Summer
1844,2002,Spring
1845,2008,Summer
1846,2001,Summer
1847,2019,Spring
1848,2021,Fall
1849,2003,Spring
1850,2018,Summer
1851,2014,Summer
1852,2018,Spring
1853,2022,Spring
1854,2020,Fall
1855,2021,Spring
1856,2020,Spring
1857,2020,Summer
1858,2007,Summer
1859,2008,Summer
1860,2005,Spring
1861,2001,Summer
1862,2016,Fall
1863,2009,Fall
1864,2013,Spring
1865,2006,Summer
1866,2013,Summer
1867,2019,Fall
1868,2014,Fall
1869,2019,Spring
1870,2020,Spring
1871,2015,Fall
1872,2017,Spring
1873,2008,Spring
1874,2011,Spring
1875,2016,Fall
1876,2007,Summer
1877,2006,Fall
1878,2020,Summer
1879,2019,Fall
1880,2004,Fall
1881,2017,Summer
1882,2003,Summer
1883,2002,Fall
1884,2019,Summer
1885,2008,Spring
1886,2020,Fall
1887,2006,Spring
1888,2014,Spring
1889,2006,Spring
1890,2020,Summer
1891,2017,Summer
1892,2013,Summer
1893,2009,Summer
1894,2021,Fall
1895,2003,Fall
1896,2021,Summer
1897,2018,Spring
1898,2019,Summer
1899,2020,Fall
1900,2011,Summer
1901,2005,Fall
1902,2022,Spring
1903,2018,Summer
1904,2020,Fall
1905,2005,Summer
1906,2011,Spring
1907,2020,Fall
1908,2006,Spring
1909,2016,Fall
1910,2014,Fall
1911,2000,Spring
1912,2012,Summer
1913,2003,Fall
1914,2005,Fall
1915,2000,Summer
1916,2007,Summer
1917,2013,Fall
1918,2010,Fall
1919,2008,Fall
1920,2016,Spring
1921,2008,Summer
1922,2009,Fall
1923,2013,Fall
1924,2020,Summer
1925,2017,Summer
1926,2003,Spring
1927,2015,Spring
1928,2013,Fall
1929,2022,Spring
1930,2002,Spring
1931,2015,Spring
1932,2016,Fall
1933,2018,Fall
1934,2015,Summer
1935,2003,Spring
1936,2003,Summer
1937,2017,Summer
1938,2008,Spring
1939,2019,Spring
1940,2018,Summer
1941,2020,Fall
1942,2011,Spring
1943,2020,Fall
1944,2011,Spring
1945,2018,Spring
1946,2015,Spring
1947,2007,Spring
1948,2021,Spring
1949,2021,Spring
1950,2005,Spring
1951,2018,Fall
1952,2013,Fall
1953,2013,Summer
1954,2008,Summer
1955,2015,Summer
1956,2006,Summer
1957,2000,Summer
1958,2020,Fall
1959,2022,Summer
1960,2019,Summer
1961,2003,Spring
1962,2017,Summer
1963,2008,Summer
1964,2008,Fall
1965,2019,Fall
1966,2019,Summer
1967,2009,Spring
1968,2015,Fall
1969,2001,Fall
1970,2001,Spring
1971,2012,Spring
1972,2012,Spring
1973,2002,Fall
1974,2006,Fall
1975,2008,Summer
1976,2022,Summer
1977,2009,Fall
1978,2005,Fall
1979,2014,Fall
1980,2007,Fall
1981,2016,Summer
1982,2007,Spring
1983,2020,Fall
1984,2015,Spring
1985,2004,Summer
1986,2005,Fall
1987,2011,Summer
1988,2011,Spring
1989,2015,Summer
1990,2016,Fall
1991,2020,Fall
1992,2004,Summer
1993,2019,Summer
1994,2021,Summer
1995,2016,Fall
1996,2005,Summer
1997,2018,Fall
1998,2009,Spring
1999,2003,Summer
2000,2011,Spring
2001,2000,Summer
2002,2012,Fall
2003,2009,Spring
2004,2005,Summer
2005,2005,Fall
2006,2000,Summer
2007,2010,Summer
2008,2010,Spring
2009,2005,Fall
2010,2006,Summer
2011,2021,Fall
2012,2013,Fall
2013,2006,Spring
2014,2004,Spring
2015,2016,Fall
2016,2015,Spring
2017,2010,Fall
2018,2014,Summer
2019,2017,Summer
2020,2003,Spring
2021,2015,Summer
2022,2020,Spring
2023,2016,Spring
2024,2004,Fall
2025,2001,Spring
2026,2002,Spring
2027,2001,Fall
2028,2016,Spring
2029,2004,Spring
2030,2008,Fall
2031,2011,Spring
2032,2017,Fall
2033,2020,Summer
2034,2017,Fall
2035,2005,Summer
2036,2011,Spring
2037,2016,Fall
2038,2020,Spring
2039,2000,Spring
2040,2008,Summer
2041,2019,Spring
2042,2007,Fall
2043,2006,Spring
2044,2007,Summer
2045,2007,Spring
2046,2021,Spring
2047,2001,Spring
2048,2012,Summer
2049,2000,Spring
2050,2005,Summer
2051,2022,Summer
2052,2004,Fall
2053,2013,Spring
2054,2010,Fall
2055,2018,Spring
2056,2008,Summer
2057,2000,Spring
2058,2018,Summer
2059,2016,Spring
2060,2011,Summer
2061,2017,Summer
2062,2014,Fall
2063,2000,Fall
2064,2010,Fall
2065,2008,Spring
2066,2020,Summer
2067,2020,Fall
2068,2006,Spring
2069,2021,Summer
2070,2003,Fall
2071,2006,Fall
2072,2009,Spring
2073,2007,Summer
2074,2012,Spring
2075,2005,Spring
2076,2020,Fall
2077,2005,Fall
2078,2012,Summer
2079,2014,Summer
2080,2022,Summer
2081,2002,Fall
2082,2004,Summer
2083,2022,Fall
2084,2002,Summer
2085,2019,Fall
2086,2009,Fall
2087,2005,Summer
2088,2013,Spring
2089,2022,Summer
2090,2006,Summer
2091,2001,Spring
2092,2001,Spring
2093,2021,Spring
2094,2002,Summer
2095,2010,Summer
2096,2008,Summer
2097,2017,Summer
2098,2018,Fall
2099,2013,Spring
2100,2020,Fall
2101,2019,Spring
2102,2014,Summer
2103,2001,Fall
2104,2011,Spring
2105,2004,Summer
2106,2003,Summer
2107,2021,Summer
2108,2009,Fall
2109,2020,Spring
2110,2001,Summer
2111,2022,Summer
2112,2018,Summer
2113,2003,Summer
2114,2011,Summer
2115,2017,Summer
2116,2003,Summer
2117,2014,Summer
2118,2002,Summer
2119,2013,Fall
2120,2005,Fall
2121,2016,Summer
2122,2007,Spring
2123,2017,Spring
2124,2022,Spring
2125,2008,Fall
2126,2020,Spring
2127,2010,Summer
2128,2016,Spring
2129,2002,Summer
2130,2007,Summer
2131,2007,Summer
2132,2009,Spring
2133,2014,Spring
2134,2014,Fall
2135,2009,Fall
2136,2017,Summer
2137,2022,Spring
2138,2016,Summer
2139,2017,Fall
2140,2016,Summer
2141,2008,Fall
2142,2004,Summer
2143,2016,Spring
2144,2005,Spring
2145,2002,Fall
2146,2004,Fall
2147,2005,Summer
2148,2022,Fall
2149,2001,Summer
2150,2015,Spring
2151,2022,Fall
2152,2021,Summer
2153,2003,Fall
2154,2020,Spring
2155,2002,Spring
2156,2006,Spring
2157,2003,Summer
2158,2003,Summer
2159,2010,Fall
2160,2021,Fall
2161,2001,Fall
2162,2021,Spring
2163,2014,Spring
2164,2008,Fall
2165,2010,Spring
2166,2005,Summer
2167,2019,Summer
2168,2016,Summer
2169,2022,Spring
2170,2021,Fall
2171,2002,Fall
2172,2000,Summer
2173,2001,Fall
2174,2002,Summer
2175,2018,Summer
2176,2001,Spring
2177,2005,Fall
2178,2008,Spring
2179,2010,Summer
2180,2018,Summer
2181,2019,Summer
2182,2005,Spring
2183,2008,Summer
2184,2011,Spring
2185,2004,Summer
2186,2017,Spring
2187,2016,Spring
2188,2008,Fall
2189,2009,Fall
2190,2005,Summer
2191,2002,Spring
2192,2002,Spring
2193,2019,Fall
2194,2019,Fall
2195,2003,Spring
2196,2019,Spring
2197,2004,Fall
2198,2002,Fall
2199,2000,Fall
2200,2012,Fall
2201,2014,Summer
2202,2001,Summer
2203,2001,Spring
2204,2007,Fall
2205,2015,Spring
2206,2019,Summer
2207,2003,Spring
2208,2014,Spring
2209,2019,Summer
2210,2005,Fall
2211,2012,Fall
2212,2011,Fall
2213,2010,Summer
2214,2003,Summer
2215,2019,Spring
2216,2006,Spring
2217,2017,Summer
2218,2008,Spring
2219,2015,Summer
2220,2009,Summer
2221,2003,Summer
2222,2021,Fall
2223,2005,Summer
2224,2001,Summer
2225,2017,Spring
2226,2016,Summer
2227,2000,Fall
2228,2021,Spring
2229,2015,Fall
2230,2013,Spring
2231,2003,Fall
2232,2017,Summer
2233,2019,Fall
2234,2021,Summer
2235,2018,Summer
2236,2005,Fall
2237,2018,Spring
2238,2021,Spring
2239,2015,Summer
2240,2015,Fall
2241,2002,Summer
2242,2009,Spring
2243,2021,Fall
2244,2019,Fall
2245,2021,Summer
2246,2005,Fall
2247,2004,Spring
2248,2014,Summer
2249,2000,Summer
2250,2005,Fall
2251,2018,Fall
2252,2018,Spring
2253,2008,Summer
2254,2008,Fall
2255,2003,Fall
2256,2012,Spring
2257,2002,Fall
2258,2009,Fall
2259,2015,Spring
2260,2012,Summer
2261,2007,Spring
2262,2007,Fall
2263,2003,Summer
2264,2000,Summer
2265,2006,Spring
2266,2017,Spring
2267,2012,Summer
2268,2015,Summer
2269,2014,Fall
2270,2006,Fall
2271,2019,Summer
2272,2010,Fall
2273,2000,Spring
2274,2006,Summer
2275,2019,Spring
2276,2012,Summer
2277,2008,Summer
2278,2006,Spring
2279,2021,Summer
2280,2006,Summer
2281,2007,Fall
2282,2002,Spring
2283,2004,Summer
2284,2016,Spring
2285,2018,Fall
2286,2021,Fall
2287,2022,Fall
2288,2004,Spring
2289,2010,Spring
2290,2015,Fall
2291,2015,Fall
2292,2010,Spring
2293,2022,Summer
2294,2012,Spring
2295,2015,Spring
2296,2020,Fall
2297,2017,Summer
2298,2007,Fall
2299,2004,Summer
2300,2018,Fall
2301,2003,Spring
2302,2001,Fall
2303,2020,Spring
2304,2016,Summer
2305,2000,Fall
2306,2002,Fall
2307,2002,Fall
2308,2013,Summer
2309,2012,Spring
2310,2011,Spring
2311,2013,Fall
2312,2000,Spring
2313,2006,Spring
2314,2010,Spring
2315,2019,Spring
2316,2016,Summer
2317,2002,Spring
2318,2011,Fall
2319,2016,Spring
2320,2019,Summer
2321,2009,Spring
2322,2010,Fall
2323,2021,Summer
2324,2022,Fall
2325,2018,Fall
2326,2016,Spring
2327,2010,Spring
2328,2003,Summer
2329,2005,Fall
2330,2003,Spring
2331,2008,Summer
2332,2010,Spring
2333,2012,Summer
2334,2021,Spring
2335,2017,Spring
2336,2014,Summer
2337,2007,Fall
2338,2002,Summer
2339,2005,Summer
2340,2009,Fall
2341,2022,Fall
2342,2022,Spring
2343,2019,Spring
2344,2004,Fall
2345,2001,Spring
2346,2000,Summer
2347,2012,Spring
2348,2009,Fall
2349,2002,Fall
2350,2007,Summer
2351,2009,Spring
2352,2019,Summer
2353,2007,Fall
2354,2019,Spring
2355,2006,Summer
2356,2022,Spring
2357,2015,Summer
2358,2020,Fall
2359,2012,Summer
2360,2019,Fall
2361,2009,Spring
2362,2017,Fall
2363,2021,Fall
2364,2019,Spring
2365,2022,Summer
2366,2019,Spring
2367,2022,Fall
2368,2012,Summer
2369,2002,Summer
2370,2015,Spring
2371,2012,Spring
2372,2009,Summer
2373,2017,Summer
2374,2007,Spring
2375,2022,Fall
2376,2008,Summer
2377,2013,Summer
2378,2001,Spring
2379,2003,Spring
2380,2018,Spring
2381,2007,Fall
2382,2002,Fall
2383,2021,Spring
2384,2007,Summer
2385,2020,Summer
2386,2019,Summer
2387,2015,Spring
2388,2003,Summer
2389,2013,Summer
2390,2003,Fall
2391,2020,Spring
2392,2013,Spring
2393,2020,Spring
2394,2018,Fall
2395,2002,Fall
2396,2010,Fall
2397,2009,Fall
2398,2018,Summer
2399,2017,Summer
2400,2008,Summer
2401,2014,Fall
2402,2019,Fall
2403,2008,Spring
2404,2002,Spring
2405,2016,Summer
2406,2010,Summer
2407,2010,Spring
2408,2008,Fall
2409,2013,Spring
2410,2021,Spring
2411,2017,Summer
2412,2014,Summer
2413,2009,Spring
2414,2004,Summer
2415,2005,Spring
2416,2013,Spring
2417,2019,Summer
2418,2004,Summer
2419,2003,Summer
2420,2000,Fall
2421,2015,Fall
2422,2020,Fall
2423,2014,Spring
2424,2012,Spring
2425,2005,Summer
2426,2014,Spring
2427,2013,Spring
2428,2009,Summer
2429,2015,Fall
2430,2009,Summer
2431,2002,Fall
2432,2012,Fall
2433,2019,Fall
2434,2005,Spring
2435,2010,Summer
2436,2022,Spring
2437,2013,Spring
2438,2009,Summer
2439,2007,Spring
2440,2013,Fall
2441,2011,Summer
2442,2021,Fall
2443,2006,Summer
2444,2001,Fall
2445,2003,Spring
2446,2003,Summer
2447,2022,Spring
2448,2005,Summer
2449,2003,Fall
2450,2020,Summer
2451,2009,Spring
2452,2009,Summer
2453,2003,Summer
2454,2007,Spring
2455,2021,Spring
2456,2009,Summer
2457,2016,Spring
2458,2015,Summer
2459,2007,Summer
2460,2016,Summer
2461,2008,Summer
2462,2017,Fall
2463,2021,Spring
2464,2006,Summer
2465,2010,Spring
2466,2002,Fall
2467,2019,Summer
2468,2017,Spring
2469,2008,Spring
2470,2013,Summer
2471,2011,Summer
2472,2014,Fall
2473,2008,Spring
2474,2021,Spring
2475,2002,Fall
2476,2013,Fall
2477,2018,Spring
2478,2013,Summer
2479,2020,Spring
2480,2018,Fall
2481,2012,Summer
2482,2020,Fall
2483,2011,Fall
2484,2007,Summer
2485,2010,Fall
2486,2014,Fall
2487,2008,Spring
2488,2017,Spring
2489,2009,Summer
2490,2003,Spring
2491,2000,Spring
2492,2014,Fall
2493,2004,Fall
2494,2007,Spring
2495,2005,Spring
2496,2009,Fall
2497,2009,Spring
2498,2004,Summer
2499,2006,Spring
2500,2022,Summer
2501,2022,Summer
2502,2021,Fall
2503,2009,Fall
2504,2000,Summer
2505,2004,Fall
2506,2017,Fall
2507,2016,Summer
2508,2019,Summer
2509,2003,Spring
2510,2002,Fall
2511,2021,Fall
2512,2014,Spring
2513,2017,Summer
2514,2017,Summer
2515,2019,Summer
2516,2021,Summer
2517,2015,Fall
2518,2008,Summer
2519,2015,Fall
2520,2021,Fall
2521,2003,Fall
2522,2008,Fall
2523,2019,Fall
2524,2016,Summer
2525,2009,Fall
2526,2001,Spring
2527,2011,Fall
2528,2014,Spring
2529,2017,Summer
2530,2019,Spring
2531,2012,Fall
2532,2020,Spring
2533,2020,Summer
2534,2020,Fall
2535,2007,Summer
2536,2021,Summer
2537,2022,Summer
2538,2019,Spring
2539,2021,Spring
2540,2015,Spring
2541,2002,Spring
2542,2004,Summer
2543,2017,Spring
2544,2004,Summer
2545,2007,Fall
2546,2002,Summer
2547,2016,Fall
2548,2008,Spring
2549,2016,Summer
2550,2009,Summer
2551,2005,Fall
2552,2016,Spring
2553,2002,Spring
2554,2022,Summer
2555,2022,Spring
2556,2009,Summer
2557,2015,Summer
2558,2019,Spring
2559,2007,Spring
2560,2005,Fall
2561,2004,Spring
2562,2001,Fall
2563,2020,Summer
2564,2013,Fall
2565,2009,Summer
2566,2004,Spring
2567,2014,Spring
2568,2004,Spring
2569,2002,Fall
2570,2021,Summer
2571,2011,Spring
2572,2020,Summer
2573,2006,Spring
2574,2014,Spring
2575,2011,Spring
2576,2008,Fall
2577,2000,Fall
2578,2010,Spring
2579,2018,Fall
2580,2017,Spring
2581,2003,Summer
2582,2014,Summer
2583,2012,Fall
2584,2022,Summer
2585,2002,Spring
2586,2010,Spring
2587,2007,Spring
2588,2007,Summer
2589,2012,Fall
2590,2016,Fall
2591,2021,Summer
2592,2022,Spring
2593,2007,Spring
2594,2005,Spring
2595,2016,Fall
2596,2018,Summer
2597,2020,Fall
2598,2017,Summer
2599,2012,Spring
2600,2020,Spring
2601,2001,Spring
2602,2001,Spring
2603,2021,Spring
2604,2021,Spring
2605,2010,Summer
2606,2016,Fall
2607,2019,Summer
2608,2017,Fall
2609,2016,Fall
2610,2019,Summer
2611,2002,Fall
2612,2008,Spring
2613,2019,Spring
2614,2013,Spring
2615,2017,Fall
2616,2003,Summer
2617,2000,Summer
2618,2013,Fall
2619,2013,Fall
2620,2009,Fall
2621,2000,Spring
2622,2002,Spring
2623,2020,Summer
2624,2019,Fall
2625,2009,Summer
2626,2006,Spring
2627,2017,Summer
2628,2005,Fall
2629,2012,Summer
2630,2013,Spring
2631,2022,Fall
2632,2018,Spring
2633,2018,Summer
2634,2011,Summer
2635,2013,Summer
2636,2012,Summer
2637,2017,Spring
2638,2001,Summer
2639,2013,Spring
2640,2019,Fall
2641,2017,Fall
2642,2003,Fall
2643,2009,Fall
2644,2009,Spring
2645,2006,Spring
2646,2003,Summer
2647,2001,Summer
2648,2006,Fall
2649,2002,Spring
2650,2019,Summer
2651,2010,Spring
2652,2011,Fall
2653,2005,Fall
2654,2015,Summer
2655,2012,Spring
2656,2014,Spring
